"Korporat Code","General State","MPS Lead Time","Ppc State"
"DUSS-LDC30RLR0-W","Confirmed","5","Confirmed"
"DUSS-LMP1R0-W","Confirmed","1","Confirmed"
"DUSS-LMP2R0-W","Confirmed","1","Confirmed"
"DUSS-LMP3R0-W","Confirmed","1","Confirmed"
"DUSS-LMP4R0-W","Confirmed","1","Confirmed"
"DUSS-LSA30R0-WM","Confirmed","3","Confirmed"
"DUSS-LSA30R1-WM","Confirmed","3","Confirmed"
"DUSS-MPASMG-EM","Confirmed","3","Confirmed"
"DUSS-PBMS2820R1-WM","Confirmed","3","Confirmed"
"DUSS-PBMS2820-WM","Confirmed","5","Confirmed"
"DUSS-PMFC21R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFC31R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFC41R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFC51R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFC62R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFN10R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFN20R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFN30R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFN40R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFN50R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFW12R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFW21R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFW22R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFW30R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFW32R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFW33R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFW41R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFW42R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFW50R0-MO","Confirmed","1","Confirmed"
"DUSS-PMFW60R0-MO","Confirmed","1","Confirmed"
"DUSS-RYAANC17R0-W","Confirmed","5","Confirmed"
"DUSS-WSPTE100-WM","Confirmed","5","Confirmed"
"DUSS-WHPMG40R1-WM","Confirmed","3","Confirmed"
"DUSS-WHPMG40-WM","Confirmed","5","Confirmed"
"HBW-RETBWCN2-W","Confirmed","4","Confirmed"
"HBW-RETBWAN2-W","Confirmed","4","Confirmed"
"P-ETNYAP-W","Confirmed","0","Draft"
"P-ETNYAY-W","Confirmed","0","Draft"
"P-ETNYBYRD-W","Confirmed","0","Draft"
"P-ETNYBGRD-W","Confirmed","0","Draft"
"P-ETNYBPRD-W","Confirmed","0","Draft"
"HBW-RETBWBN2-W","Confirmed","4","Confirmed"
"HBW-RETBWEN2-W","Confirmed","4","Confirmed"
"HBW-RETBWDN2-W","Confirmed","4","Confirmed"
"P-ETNYAG-W","Waiting for Approval","0","Draft"
"GWP-ERDP-W","Confirmed","0","Draft"
"EL-ELT-EM","Confirmed","12","Confirmed"
"P-ELFAP-W","Waiting for Approval","0","Draft"
"P-ELFAY-W","Waiting for Approval","0","Draft"
"P-ELFBG-W","Waiting for Approval","0","Draft"
"P-ELFBP-W","Waiting for Approval","0","Draft"
"P-ELFBY-W","Waiting for Approval","0","Draft"
"RD-ETAP-W","Waiting for Approval","0","Draft"
"HBL-ETBMCN2-W","Confirmed","4","Confirmed"
"HBW-ETBWC-W","Confirmed","5","Confirmed"
"HBW-ETBWCN2-W","Confirmed","4","Confirmed"
"HBL-ETBMAN2-W","Confirmed","4","Confirmed"
"HBW-ETBWA-W","Confirmed","4","Confirmed"
"HBW-ETBWAN2-W","Confirmed","4","Confirmed"
"RD-ETEP-W","Waiting for Approval","0","Draft"
"HBL-ETBMBN2-W","Confirmed","4","Confirmed"
"HBW-ETBWB-W","Confirmed","4","Confirmed"
"HBW-ETBWBN2-W","Confirmed","4","Confirmed"
"RD-ETMB-W","Confirmed","0","Draft"
"RD-ETSD-W","Confirmed","0","Draft"
"RD-ETSU-W","Waiting for Approval","0","Draft"
"HBL-ETBMEN2-W","Confirmed","4","Confirmed"
"HBW-ETBWE-W","Confirmed","4","Confirmed"
"HBW-ETBWEN2-W","Confirmed","4","Confirmed"
"HBW-ETBWD-W","Confirmed","5","Confirmed"
"HBL-ETBMDN2-W","Confirmed","4","Confirmed"
"HBW-ETBWDN2-W","Confirmed","4","Confirmed"
"FM-2IN1S-EM","Confirmed","3","Confirmed"
"P-3SFTB-EM","Confirmed","5","Confirmed"
"P-3SHD-EM","Confirmed","3","Confirmed"
"P-3SKMM-EM","Confirmed","3","Confirmed"
"EB-ABBL-EM1.2GR","Confirmed","3","Confirmed"
"EB-ABBR-EM1.2GR","Confirmed","3","Confirmed"
"FMI-AV-EM","Confirmed","5","Confirmed"
"HBL-AVG-EM","Confirmed","4","Confirmed"
"HS-AVHGN2-EM","Confirmed","5","Confirmed"
"HS-AVHG-EM","Confirmed","5","Confirmed"
"HS-AVHSN2-EM","Confirmed","5","Confirmed"
"HS-AVHS-EM","Confirmed","5","Confirmed"
"FS-AJ-EM60ML","Confirmed","3","Confirmed"
"FM-AIS-EM30G","Confirmed","3","Confirmed"
"FM-AH-EM60ML","Confirmed","3","Confirmed"
"BUT-BR-EM100ML","Confirmed","3","Confirmed"
"B-BMCF1-EM14GR","Confirmed","4","Confirmed"
"B-BMCLB2-EM14GR","Confirmed","4","Confirmed"
"B-BMCA3-EM14GR","Confirmed","4","Confirmed"
"B-BMCE4-EM14GR","Confirmed","4","Confirmed"
"CUS-BWM01-EM","Confirmed","3","Confirmed"
"CUS-BWM02-EM","Confirmed","3","Confirmed"
"CUS-BWM03-EM","Confirmed","3","Confirmed"
"CUS-BWM04-EM","Confirmed","3","Confirmed"
"B-RBMLP01-EM","Confirmed","3","Confirmed"
"B-BMLPF1-EM8GR","Confirmed","4","Confirmed"
"B-RBMLP02-EM","Confirmed","3","Confirmed"
"B-BMLPLB2-EM8GR","Confirmed","4","Confirmed"
"B-RBMLP03-EM","Confirmed","4","Confirmed"
"B-BMLPA3-EM8GR","Confirmed","4","Confirmed"
"B-RBMLP04-EM","Confirmed","4","Confirmed"
"B-BMLPE4-EM8GR","Confirmed","4","Confirmed"
"F-BWMM01-EM","Confirmed","5","Confirmed"
"F-BWMM02-EM","Confirmed","5","Confirmed"
"F-BWMM03-EM","Confirmed","5","Confirmed"
"F-BWMM04-EM","Confirmed","5","Confirmed"
"BBC-BBC-EM20ML","Confirmed","5","Confirmed"
"BBC-BBL-EM20ML","Confirmed","3","Confirmed"
"BBC-BBN-EM20ML","Confirmed","5","Confirmed"
"BP-BMISN2-EM","Confirmed","5","Confirmed"
"BP-BMIS-EM80ML","Confirmed","5","Confirmed"
"BP-BMSSN2-EM","Confirmed","5","Confirmed"
"BP-BMSS-EM80ML","Confirmed","5","Confirmed"
"BP-BMPDN2-EM","Confirmed","5","Confirmed"
"BP-BMPD-EM80ML","Confirmed","5","Confirmed"
"BP-BMRFN2-EM","Confirmed","5","Confirmed"
"BP-BMRF-EM80ML","Confirmed","5","Confirmed"
"BSC-KW-EM100ML","Confirmed","4","Confirmed"
"BSC-PA-EM100ML","Confirmed","4","Confirmed"
"BSC-WM-EM100ML","Confirmed","4","Confirmed"
"HBL-KW-EM100ML","Confirmed","3","Confirmed"
"HBL-PA-EM100ML","Confirmed","3","Confirmed"
"HBL-WM-EM100ML","Confirmed","3","Confirmed"
"P-BSB-EM","Confirmed","3","Confirmed"
"MA-BSE-EM","Confirmed","3","Confirmed"
"MA-RBSE-EM","Confirmed","0","Draft"
"FT-BSE-EM","Confirmed","4","Confirmed"
"FS-BSFS-EM","Confirmed","5","Confirmed"
"SRM-RBSS-EM","Confirmed","0","Draft"
"SRM-BSS-EM","Confirmed","5","Confirmed"
"SRM-RBSSN2-EM","Confirmed","0","Draft"
"SRM-BSSN2-EM","Confirmed","5","Confirmed"
"FT-BST-EM","Confirmed","5","Confirmed"
"FT-RBST-EM","Confirmed","0","Draft"
"FT-RBSTN2-EM","Confirmed","0","Draft"
"FT-BSTN2-EM","Confirmed","5","Confirmed"
"P-BSFTRRP-EM","Confirmed","5","Confirmed"
"FW-BSN2-EM","Confirmed","3","Confirmed"
"FW-RBSN2-EM","Confirmed","0","Draft"
"FW-BS-EM50ML","Confirmed","4","Confirmed"
"FW-RBS-EM","Confirmed","0","Draft"
"P-BSFWRRP-EM","Confirmed","5","Confirmed"
"B-BSLP-EM","Confirmed","4","Confirmed"
"B-RBSLP-EM","Confirmed","3","Confirmed"
"REM-RBSMWN1-EM","Confirmed","5","Confirmed"
"REM-RRBSMWN1-EM","Confirmed","0","Draft"
"REM-RBSMWN2-EM","Confirmed","5","Confirmed"
"REM-RRBSMWN2-EM","Confirmed","0","Draft"
"M-BSC-EM","Confirmed","9","Confirmed"
"M-RBSC-EM","Confirmed","0","Draft"
"M-BSNC-EM","Confirmed","4","Confirmed"
"M-BSTUC-EM","Confirmed","4","Confirmed"
"M-RBSTUC-EM","Confirmed","0","Draft"
"FW-BSW-EM","Confirmed","5","Confirmed"
"FW-BSACNE-EM","Confirmed","4","Confirmed"
"FW-BSACNEN2-EM","Confirmed","9","Confirmed"
"M-BSACNE-EM","Confirmed","4","Confirmed"
"BRUS-EBS-EM","Confirmed","3","Confirmed"
"FM-B7DM-EM","Confirmed","5","Confirmed"
"P-BSFSBSFW-EM","Confirmed","0","Draft"
"P-BSFSSBAT30-EM","Confirmed","0","Draft"
"L-CM16KCC-W","Confirmed","3","Confirmed"
"L-CM17KCC-W","Confirmed","3","Confirmed"
"L-CM18KCC-W","Confirmed","3","Confirmed"
"L-CM19KCC-W","Confirmed","3","Confirmed"
"FM-CTCMP-EM","Confirmed","5","Confirmed"
"FM-CTWOGT-EM","Confirmed","5","Confirmed"
"FM-CTWOH-EM","Confirmed","5","Confirmed"
"FM-CTGMC-EM","Confirmed","5","Confirmed"
"FM-CTGMR-EM","Confirmed","5","Confirmed"
"BO-CLBSPE-EM","Confirmed","5","Confirmed"
"BO-CLBSPI-EM","Confirmed","5","Confirmed"
"BO-CLBBPW-EM","Confirmed","5","Confirmed"
"BO-CLBBPS-EM","Confirmed","5","Confirmed"
"BO-CLBBPB-EM","Confirmed","5","Confirmed"
"BO-CLCA-EM","Confirmed","5","Confirmed"
"BO-CLCB-EM","Confirmed","5","Confirmed"
"BO-CLCNB-EM10ML","Confirmed","4","Confirmed"
"BO-CLCPE-EM10ML","Confirmed","4","Confirmed"
"BO-CLCPI-EM10ML","Confirmed","4","Confirmed"
"BO-CLCVI-EM10ML","Confirmed","4","Confirmed"
"FA-CLHP-EM","Confirmed","5","Confirmed"
"BO-CLBSNT-EM","Confirmed","5","Confirmed"
"BO-CLPBAC-EM","Confirmed","3","Confirmed"
"BO-R2CLPBBS-EM","Confirmed","3","Confirmed"
"BO-CLPPB-EM3.5GR","Confirmed","5","Confirmed"
"BO-CLPPMCB-EM3.5GR","Confirmed","5","Confirmed"
"BO-CLPBCP-EM","Confirmed","3","Confirmed"
"BO-R2CLPBCC-EM","Confirmed","3","Confirmed"
"BO-CLPPCCC-EM3.5GR","Confirmed","6","Confirmed"
"BO-R2CLPBML-EM","Confirmed","3","Confirmed"
"BO-CLPPPML-EM3.5GR","Confirmed","5","Confirmed"
"BO-CLPCS-EM3.5GR","Confirmed","4","Confirmed"
"BO-R2CLPBVB-EM","Confirmed","3","Confirmed"
"BO-CLPPTVB-EM3.5GR","Confirmed","5","Confirmed"
"BUT-CF-EM100ML","Confirmed","3","Confirmed"
"TC-CCB-EM12GR","Confirmed","4","Confirmed"
"TC-CCL-EM12GR","Confirmed","4","Confirmed"
"TC-CCM-EM12GR","Confirmed","4","Confirmed"
"TC-CCP-EM12GR","Confirmed","4","Confirmed"
"CCC-CCL-EM20ML","Confirmed","4","Confirmed"
"CCC-CCN-EM20ML","Confirmed","4","Confirmed"
"FM-CMB-EM","Confirmed","5","Confirmed"
"FM-CMSC-EM","Confirmed","4","Confirmed"
"FM-CMSS-EM","Confirmed","4","Confirmed"
"HBL-CA-EM100ML","Confirmed","5","Confirmed"
"HBL-CP-EM100ML","Confirmed","5","Confirmed"
"MASK-CLV-EM","Confirmed","12","Confirmed"
"FM-SL-EM60ML","Confirmed","4","Confirmed"
"L-CM01-EM5.5GR","Confirmed","5","Confirmed"
"L-CM02-EM5.5GR","Confirmed","5","Confirmed"
"L-CM03-EM5.5GR","Confirmed","5","Confirmed"
"L-CM04-EM5.5GR","Confirmed","5","Confirmed"
"L-CM05-EM5.5GR","Confirmed","5","Confirmed"
"L-CM06-EM5.5GR","Confirmed","5","Confirmed"
"L-CM07-EM5.5GR","Confirmed","5","Confirmed"
"L-CM08-EM5.5GR","Confirmed","5","Confirmed"
"L-CM09-EM5.5GR","Confirmed","4","Confirmed"
"L-CM10-EM5.5GR","Confirmed","4","Confirmed"
"L-CM11-EM5.5GR","Confirmed","4","Confirmed"
"L-CM12-EM5.5GR","Confirmed","5","Confirmed"
"L-CM13-EM5.5GR","Confirmed","5","Confirmed"
"L-CM14-EM5.5GR","Confirmed","4","Confirmed"
"L-CM15-EM5.5GR","Confirmed","5","Confirmed"
"L-CM16-EM5.5GR","Confirmed","5","Confirmed"
"L-CM17-EM5.5GR","Confirmed","5","Confirmed"
"L-CM18-EM5.5GR","Confirmed","5","Confirmed"
"L-CM19-EM5.5GR","Confirmed","5","Confirmed"
"L-CMCL-EM5GR","Confirmed","3","Confirmed"
"L-CMFW-EM5GR","Confirmed","3","Confirmed"
"L-CMJB-EM5GR","Confirmed","3","Confirmed"
"L-CMME01-EM","Confirmed","5","Confirmed"
"L-CMME02-EM","Confirmed","5","Confirmed"
"L-CMME03-EM","Confirmed","5","Confirmed"
"CM-CML-EM50ML","Confirmed","3","Confirmed"
"LT-CR01-EM","Confirmed","5","Confirmed"
"LT-CR02-EM","Confirmed","5","Confirmed"
"LT-CR03-EM","Confirmed","5","Confirmed"
"LT-CR04-EM","Confirmed","5","Confirmed"
"LT-CR05-EM","Confirmed","5","Confirmed"
"LT-CR06-EM","Confirmed","5","Confirmed"
"LT-CR07-EM","Confirmed","5","Confirmed"
"LT-CR08-EM","Confirmed","5","Confirmed"
"LT-CR09-EM","Confirmed","3","Waiting for Approval"
"LT-CR10-EM","Confirmed","3","Waiting for Approval"
"LT-CR11-EM","Confirmed","3","Waiting for Approval"
"LT-CR12-EM","Waiting for Approval","0","Draft"
"LT-CR13-EM","Confirmed","3","Waiting for Approval"
"L-CMP1-EM3.8GR","Confirmed","4","Confirmed"
"BBC-HSBBL-EM","Confirmed","5","Confirmed"
"BBC-HSBBN-EM","Confirmed","5","Confirmed"
"BBC-HSBBC-EM","Confirmed","5","Confirmed"
"B-DMCP01-EM","Confirmed","5","Confirmed"
"B-DMCP02-EM","Confirmed","5","Confirmed"
"B-DMCP03-EM","Confirmed","5","Confirmed"
"B-DMCP04-EM","Confirmed","5","Confirmed"
"CUS-DM01-EM","Confirmed","5","Confirmed"
"CUS-DM04-EM","Confirmed","5","Confirmed"
"CUS-DM02-EM","Confirmed","5","Confirmed"
"CUS-DM03-EM","Confirmed","5","Confirmed"
"CUS-DM05-EM","Confirmed","5","Confirmed"
"CUS-DM06-EM","Confirmed","5","Confirmed"
"B-DMLP01-EM","Confirmed","3","Confirmed"
"B-DMLP02-EM","Confirmed","3","Confirmed"
"MUR-DIS-EM50ML","Confirmed","4","Confirmed"
"FW-DBR-EM60ML","Confirmed","4","Confirmed"
"EB-DABL-EM0.3GR","Confirmed","3","Confirmed"
"EB-DABR-EM0.3GR","Confirmed","3","Confirmed"
"FW-DBL-EM60ML","Confirmed","4","Confirmed"
"FT-DTM-EM50ML","Confirmed","3","Confirmed"
"EL-EDCPBL-EM0.2GR","Confirmed","3","Confirmed"
"EL-EDCPBR-EM0.2GR","Confirmed","3","Confirmed"
"EL-EDCPDP-EM0.2GR","Confirmed","3","Confirmed"
"EL-EDPBL-EM1GR","Confirmed","3","Confirmed"
"EL-EDPB-EM1GR","Confirmed","3","Confirmed"
"EL-EDPBR-EM1GR","Confirmed","3","Confirmed"
"EL-EDPG-EM1GR","Confirmed","3","Confirmed"
"EL-EDPPP-EM1GR","Confirmed","3","Confirmed"
"P-FE-EM","Confirmed","3","Confirmed"
"P-FP-EM","Waiting for Approval","3","Confirmed"
"P-FB-EM","Waiting for Approval","0","Draft"
"L-RGS01-EM","Confirmed","0","Draft"
"L-GS01-EM","Confirmed","5","Confirmed"
"L-RGS02-EM","Confirmed","0","Draft"
"L-GS02-EM","Confirmed","5","Confirmed"
"L-RGS03-EM","Confirmed","0","Draft"
"L-GS03-EM","Confirmed","4","Confirmed"
"L-RGS04-EM","Confirmed","0","Draft"
"L-GS04-EM","Confirmed","5","Confirmed"
"L-RGS05-EM","Confirmed","0","Draft"
"L-GS05-EM","Confirmed","5","Confirmed"
"L-GS06-EM","Confirmed","0","Draft"
"L-GS07-EM","Confirmed","0","Draft"
"L-GS08-EM","Confirmed","0","Draft"
"L-GS09-EM","Confirmed","0","Draft"
"L-GS10-EM","Confirmed","0","Draft"
"FM-GS-EM60ML","Confirmed","4","Confirmed"
"FM-MGT-EM60ML","Confirmed","3","Confirmed"
"P-RM-EM","Confirmed","4","Confirmed"
"P-RD-EM","Confirmed","4","Confirmed"
"P-RS-EM","Confirmed","4","Confirmed"
"P-CMM-EM","Confirmed","3","Confirmed"
"P-CRT-EM","Confirmed","3","Confirmed"
"L-CUSH01-EM","Confirmed","5","Confirmed"
"L-CUSH02-EM","Confirmed","5","Confirmed"
"L-CUSH03-EM","Confirmed","5","Confirmed"
"L-CUSH04-EM","Confirmed","5","Confirmed"
"L-CUSH05-EM","Confirmed","5","Confirmed"
"L-CUSH06-EM","Confirmed","5","Confirmed"
"LB-LM-EM","Confirmed","5","Confirmed"
"LB-LMPB-EM","Confirmed","5","Confirmed"
"LB-LMMC-EM","Confirmed","5","Confirmed"
"LB-LMOR-EM","Confirmed","5","Confirmed"
"LB-LMPR-EM","Confirmed","5","Confirmed"
"P-BQP-EM","Confirmed","5","Confirmed"
"P-BFC-EM","Confirmed","5","Confirmed"
"P-GIG-EM","Confirmed","5","Confirmed"
"P-YGG-EM","Confirmed","5","Confirmed"
"REM-LTWO-EM10ML","Confirmed","3","Confirmed"
"P-L1E-EM","Confirmed","3","Confirmed"
"P-L2E-EM","Confirmed","3","Confirmed"
"L-LSBN-EM4.5ML","Confirmed","5","Confirmed"
"L-LSCP-EM4.5ML","Confirmed","5","Confirmed"
"L-LSCR-EM4.5ML","Confirmed","5","Confirmed"
"L-LSWB-EM4.5ML","Confirmed","5","Confirmed"
"LT-MPSR-EM5.5ML","Confirmed","4","Confirmed"
"LT-MPSG-EM5.5ML","Confirmed","4","Confirmed"
"LT-MPSM-EM5.5ML","Confirmed","4","Confirmed"
"LT-MP04-EM","Confirmed","5","Confirmed"
"LT-MP05-EM","Confirmed","5","Confirmed"
"LT-MP06-EM","Confirmed","5","Confirmed"
"FM-MAV-EM","Confirmed","3","Confirmed"
"FM-MBLU-EM","Confirmed","3","Confirmed"
"FM-MCAC-EM","Confirmed","3","Confirmed"
"FM-MCHAM-EM","Confirmed","3","Confirmed"
"FM-MCHAR-EM","Confirmed","3","Confirmed"
"FM-MGRA-EM","Confirmed","3","Confirmed"
"FM-MPO-EM","Confirmed","3","Confirmed"
"FM-MRI-EM","Confirmed","3","Confirmed"
"FM-MSSO-EM","Confirmed","3","Confirmed"
"FM-MTTO-EM","Confirmed","3","Confirmed"
"P-ME-EM","Confirmed","3","Confirmed"
"L-MC01-EM","Confirmed","5","Confirmed"
"L-MC02-EM","Confirmed","5","Confirmed"
"L-MC03-EM","Confirmed","5","Confirmed"
"L-MC04-EM","Confirmed","5","Confirmed"
"L-MC05-EM","Confirmed","5","Confirmed"
"L-MC06-EM","Confirmed","5","Confirmed"
"REM-MWDC-EM100ML","Confirmed","4","Confirmed"
"REM-MWBS-EM100ML","Confirmed","3","Confirmed"
"M-IAB-EM50ML","Confirmed","4","Confirmed"
"P-MP-EM","Confirmed","3","Confirmed"
"FW-MPC-EM","Confirmed","5","Confirmed"
"FT-MPBHA-EM","Confirmed","8","Confirmed"
"SRM-MPAOC-EM","Confirmed","4","Confirmed"
"FT-PHASN2-EM","Confirmed","5","Confirmed"
"FT-RPHASN2-EM","Confirmed","5","Confirmed"
"FT-PHAS-EM50ML","Confirmed","5","Confirmed"
"FT-PHASN1-EM","Confirmed","5","Confirmed"
"FW-RPHAS-EM","Confirmed","4","Confirmed"
"FW-PHAS-EM50ML","Confirmed","9","Confirmed"
"M-RPHAG-EM","Confirmed","4","Confirmed"
"M-PHAG-EM20ML","Confirmed","9","Confirmed"
"SRM-RASSE-EM","Confirmed","4","Confirmed"
"SRM-ASSE-EM10ML","Confirmed","5","Confirmed"
"M-MPNG-EM","Confirmed","4","Confirmed"
"LB-MFT01SQ-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT01SQAD-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT02LQ-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT02LQAD-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT03PQ-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT03PQAD-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT04SQ-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT04SQAD-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT05DQ-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT05DQAD-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT06SQ-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT06SQAD-EM2.5GR","Confirmed","3","Confirmed"
"LB-MFT07IQ-EM2.5GR","Confirmed","5","Confirmed"
"LB-MFT08SQ-EM2.5GR","Confirmed","5","Confirmed"
"LB-MFT09PQ-EM2.5GR","Confirmed","5","Confirmed"
"LB-MFT10RQ-EM2.5GR","Confirmed","5","Confirmed"
"FW-NFSBSE-EM","Confirmed","5","Confirmed"
"FW-NSBS-EM","Confirmed","5","Confirmed"
"P-NSBSI-EM","Confirmed","3","Draft"
"P-NSBSE-EM","Confirmed","3","Draft"
"M-NSBSC-EM","Confirmed","5","Confirmed"
"FW-NFSBSACNE15-EM","Confirmed","5","Confirmed"
"L-NFSCM01-EM","Confirmed","3","Draft"
"L-NFSCM08-EM","Confirmed","3","Draft"
"B-NFSDMCP01-EM","Confirmed","5","Confirmed"
"B-NFSDMCP02-EM","Confirmed","5","Confirmed"
"LT-NFSMP03-EM","Confirmed","7","Confirmed"
"P-NSPH-EM","Confirmed","3","Draft"
"P-NSPHI-EM","Confirmed","3","Draft"
"P-NSPHE-EM","Confirmed","3","Draft"
"SRM-NFSAN2-EM","Confirmed","4","Confirmed"
"FT-NFSAN2-EM","Confirmed","4","Confirmed"
"L-NFSNLCB-EM","Confirmed","4","Confirmed"
"L-NFSNLCC-EM","Confirmed","4","Confirmed"
"SS-NFSSBAT30-EM","Confirmed","6","Confirmed"
"P-NSBS-EM","Confirmed","3","Draft"
"P-NSTESCKE-EM","Confirmed","3","Draft"
"P-NSTESCKI-EM","Confirmed","3","Draft"
"NPOL-WB01TT-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB02BR-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB03MB-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB04YT-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB05WS-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB06WC-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB07TP-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB08CFF-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB09FC-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB11LF-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB12SK-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB13GG-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB14PS-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB15SH-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB16BD-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB17WW-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB18FC-EM5ML","Confirmed","3","Confirmed"
"NPOL-WB19DS-EM5ML","Confirmed","3","Confirmed"
"FW-AN1-EM","Confirmed","5","Confirmed"
"M-AN1-EM","Confirmed","5","Confirmed"
"SRM-AN1-EM","Confirmed","5","Confirmed"
"FT-AN1-EM","Confirmed","5","Confirmed"
"L-OSK01TMP-EM3.4GR","Confirmed","3","Confirmed"
"L-OSK02CR-EM3.4GR","Confirmed","3","Confirmed"
"L-OSK03PC-EM3.4GR","Confirmed","3","Confirmed"
"L-OSK04FP-EM3.4GR","Confirmed","3","Confirmed"
"L-OSK05CP-EM3.4GR","Confirmed","5","Confirmed"
"L-OSK06JJ-EM3.4GR","Confirmed","3","Confirmed"
"L-OSK07JB-EM3.4GR","Confirmed","4","Confirmed"
"L-OSK08FC-EM3.4GR","Confirmed","5","Confirmed"
"L-OSK09OS-EM3.4GR","Confirmed","5","Confirmed"
"L-OSK10PB-EM3.4GR","Confirmed","5","Confirmed"
"LB-STSPB-EM","Confirmed","5","Confirmed"
"LB-STSPC-EM","Confirmed","5","Confirmed"
"L-GPC1-EM3.8GR","Confirmed","5","Confirmed"
"L-GNF2-EM3.8GR","Confirmed","4","Confirmed"
"L-GPP3-EM3.8GR","Confirmed","4","Confirmed"
"L-GOS4-EM3.8GR","Confirmed","4","Confirmed"
"P-BB-EM","Confirmed","3","Confirmed"
"P-CL-EM","Confirmed","3","Confirmed"
"P-PMUK-EM","Confirmed","3","Confirmed"
"P-JS-EM","Confirmed","3","Confirmed"
"P-NATNP-EM","Confirmed","3","Confirmed"
"P-PP-EM","Confirmed","3","Confirmed"
"P-SP-EM","Confirmed","3","Confirmed"
"P-ST-EM","Confirmed","3","Confirmed"
"ES-PRPBS-EM3.3GR","Confirmed","5","Confirmed"
"ES-PRPBK-EM3.3GR","Confirmed","5","Confirmed"
"ES-PRPCB-EM3.3GR","Confirmed","5","Confirmed"
"ES-PRPFD-EM3.3GR","Confirmed","5","Confirmed"
"ES-PRPGI-EM3.3GR","Confirmed","5","Confirmed"
"ES-PRPNS-EM3.3GR","Confirmed","5","Confirmed"
"ES-PRPPH-EM3.3GR","Confirmed","5","Confirmed"
"ES-PRPPG-EM3.3GR","Confirmed","5","Confirmed"
"ES-PRPRP-EM3.3GR","Confirmed","5","Confirmed"
"L-NLCXCCREG-EM","Waiting for Approval","0","Draft"
"L-NLCXCBREG-EM","Waiting for Approval","0","Draft"
"L-NLCXCAREG-EM","Waiting for Approval","0","Draft"
"L-NLCALE1-EM","Confirmed","6","Confirmed"
"L-NLCALE1REG-EM","Waiting for Approval","3","Confirmed"
"L-NLCBLE2-EM","Confirmed","6","Confirmed"
"L-NLCCLE3-EM","Confirmed","6","Confirmed"
"L-NLCCLE3REG-EM","Waiting for Approval","3","Confirmed"
"L-NLCDLE4-EM","Confirmed","6","Confirmed"
"L-NLCELE5-EM","Confirmed","6","Confirmed"
"L-NLCXCA-EM","Confirmed","5","Confirmed"
"L-NLCXCB-EM","Confirmed","5","Confirmed"
"L-NLCXCC-EM","Confirmed","5","Confirmed"
"L-NLCC-EM","Confirmed","5","Confirmed"
"L-NLCB-EM","Confirmed","5","Confirmed"
"L-NLCD-EM","Confirmed","5","Confirmed"
"L-NLCA-EM","Confirmed","5","Confirmed"
"L-NLCE-EM","Confirmed","5","Confirmed"
"PRM-PR-EM20ML","Confirmed","4","Confirmed"
"P-QBK01-EM","Confirmed","3","Confirmed"
"P-QBK02-EM","Confirmed","3","Confirmed"
"P-QBK03-EM","Confirmed","3","Confirmed"
"P-QBK04-EM","Confirmed","3","Confirmed"
