"SNFG","Reference","Product","Sediaan","Scheduled Start Date","Scheduled Finished Date","Operation Type","Manufacturing Order","State","Streamline","Unit of Measure"
"B-DMCP02-EM/I0008","B-DMCP02-EM/I0008","[B-DMCP02-EM] Emina Daily Matte Compact Powder 02 Natural 11 g","P","2023-02-01","2023-02-02","PTI: Jatake 1 - Kemas","MO/230004555","Confirmed","A","Pc(s)"
"TWC-CLFTF-W/I0004","TWC-CLFTF-W/I0004","[TWC-CLFTF-W] Wardah Colorfit Velvet Powder Foundation 43W Golden Sand 11 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004557","Confirmed","A","Pc(s)"
"TWC-CLFTRA-W/I0003","TWC-CLFTRA-W/I0003","[TWC-CLFTRA-W] Wardah Colorfit Velvet Powder Foundation Refill 11C Pink Fair 11 g","P","2023-02-07","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004559","Confirmed","A","Pc(s)"
"TWC-CLFTRB-W/I0005","TWC-CLFTRB-W/I0005","[TWC-CLFTRB-W] Wardah Colorfit Velvet Powder Foundation Refill 22N Light Ivory 11 g","P","2023-02-07","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004562","Confirmed","A","Pc(s)"
"TWC-CLFTRD-W/I0003","TWC-CLFTRD-W/I0003","[TWC-CLFTRD-W] Wardah Colorfit Velvet Powder Foundation Refill 32N Neutral Beige 11 g","P","2023-02-01","2023-02-01","PTI: Jatake 1 - Kemas","MO/230004564","Confirmed","A","Pc(s)"
"TWC-CLFTRE-W/I0005","TWC-CLFTRE-W/I0005","[TWC-CLFTRE-W] Wardah Colorfit Velvet Powder Foundation Refill 33W Olive Beige 11 g","P","2023-02-07","2023-02-08","PTI: Jatake 1 - Kemas","MO/230004566","Confirmed","A","Pc(s)"
"TWC-CLFTRG-W/I0003","TWC-CLFTRG-W/I0003","[TWC-CLFTRG-W] Wardah Colorfit Velvet Powder Foundation Refill 42N Neutral Sand 11 g","P","2023-02-07","2023-02-08","PTI: Jatake 1 - Kemas","MO/230004568","Confirmed","A","Pc(s)"
"TWC-CLFTRF-W/I0003","TWC-CLFTRF-W/I0003","[TWC-CLFTRF-W] Wardah Colorfit Velvet Powder Foundation Refill 43W Golden Sand 11 g","P","2023-02-07","2023-02-08","PTI: Jatake 1 - Kemas","MO/230004570","Confirmed","A","Pc(s)"
"TC-W3ELLB1-W12G/I0002","TC-W3ELLB1-W12G/I0002","[TC-W3ELLB1-W12G] Wardah Evd Lum Two Way Cake 01 Light Beige 12 g (Pc(s))","P","2023-02-01","2023-02-02","PTI: Jatake 1 - Kemas","MO/230004572","Confirmed","A","Pc(s)"
"TC-W3ELI3-W12G/I0002","TC-W3ELI3-W12G/I0002","[TC-W3ELI3-W12G] Wardah Evd Lum Two Way Cake 03 Ivory 12 g (Pc(s))","P","2023-02-01","2023-02-02","PTI: Jatake 1 - Kemas","MO/230004574","Confirmed","A","Pc(s)"
"TC-R3LLF01-W/I0005","TC-R3LLF01-W/I0005","[TC-R3LLF01-W] Wardah Lightening Powder Foundation Light Feel 01 Light Beige 12 g","P","2023-02-03","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004576","Confirmed","A","Pc(s)"
"TC-R3LLF02-W/I0018","TC-R3LLF02-W/I0018","[TC-R3LLF02-W] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige 12 g","P","2023-02-03","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004578","Confirmed","A","Pc(s)"
"TC-R3LLF02-W/I0019","TC-R3LLF02-W/I0019","[TC-R3LLF02-W] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige 12 g","P","2023-02-04","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004581","Confirmed","A","Pc(s)"
"TC-R3LLF03-W/I0009","TC-R3LLF03-W/I0009","[TC-R3LLF03-W] Wardah Lightening Powder Foundation Light Feel 03 Sheer Pink 12 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004583","Confirmed","A","Pc(s)"
"TC-R3LLF04-W/I0005","TC-R3LLF04-W/I0005","[TC-R3LLF04-W] Wardah Lightening Powder Foundation Light Feel 04 Natural 12 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004585","Confirmed","A","Pc(s)"
"TC-R3LLF05-W/I0003","TC-R3LLF05-W/I0003","[TC-R3LLF05-W] Wardah Lightening Powder Foundation Light Feel 05 Beige 12 g","P","2023-02-07","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004587","Confirmed","A","Pc(s)"
"MY-TCR3LLF03-W/I0002","MY-TCR3LLF03-W/I0002","[MY-TCR3LLF03-W] Malaysia Wardah Lightening Powder Foundation Light Feel 03 Sheer Pink 12 g","P","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004589","Confirmed","A","Pc(s)"
"TC-RR3LEC03-W/I0003","TC-RR3LEC03-W/I0003","[TC-RR3LEC03-W] Wardah Refill Lightening Powder Foundation Extra Cover 03 Sheer Pink 10 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004591","Confirmed","A","Pc(s)"
"TC-RR3LEC04-W/I0003","TC-RR3LEC04-W/I0003","[TC-RR3LEC04-W] Wardah Refill Lightening Powder Foundation Extra Cover 04 Natural 10 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004593","Confirmed","A","Pc(s)"
"TC-R2RE02-W/I0001","TC-R2RE02-W/I0001","[TC-R2RE02-W] Wardah Refill Exclusive Two Way Cake 02 Light Beige 12 g","P","2023-01-31","2023-02-02","PTI: Jatake 1 - Kemas","MO/230004595","Confirmed","A","Pc(s)"
"TC-R2RE02-W/I0001","MO-TC-PC08-BULK/I0009","[TC-PC08-BULK] PERFECT COVER TWC 08 HONEY","P","2023-01-28","2023-02-02","PTI: Jatake 1 - Olah","MO/230005029","Confirmed","A","kg"
"TC-CPLS03-W/I0002","TC-CPLS03-W/I0002","[TC-CPLS03-W] Wardah CRYSTALLURE Precious Luminizing Silk Powder Foundation 13 BEIGE 12 g","P","2023-02-03","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004597","Confirmed","A","Pc(s)"
"TC-IPPF02-W/I0004","TC-IPPF02-W/I0004","[TC-IPPF02-W] Instaperfect Matte Fit Powder Foundation 22 Light Ivory 13 g","P","2023-02-03","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004599","Confirmed","A","Pc(s)"
"TC-IPPF03-W/I0003","TC-IPPF03-W/I0003","[TC-IPPF03-W] Instaperfect Matte Fit Powder Foundation 32 True Beige 13 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004601","Confirmed","A","Pc(s)"
"TC-IPPF03-W/I0004","TC-IPPF03-W/I0004","[TC-IPPF03-W] Instaperfect Matte Fit Powder Foundation 32 True Beige 13 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004603","Confirmed","A","Pc(s)"
"TC-RIPPF02-W/I0004","TC-RIPPF02-W/I0004","[TC-RIPPF02-W] Instaperfect Refill Matte Fit Powder Foundation 22 Light Ivory 13 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004605","Confirmed","A","Pc(s)"
"TC-RIPPF03-W/I0004","TC-RIPPF03-W/I0004","[TC-RIPPF03-W] Instaperfect Refill Matte Fit Powder Foundation 32 True Beige 13 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004607","Confirmed","A","Pc(s)"
"TC-W3ELB2-W12G/I0002","TC-W3ELB2-W12G/I0002","[TC-W3ELB2-W12G] Wardah Evd Lum Two Way Cake 02 Beige 12 g (Pc(s))","P","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004610","Confirmed","A","Pc(s)"
"TC-W3ELLI4-W12G/I0001","TC-W3ELLI4-W12G/I0001","[TC-W3ELLI4-W12G] Wardah Evd Lum Two Way Cake 04 Light Ivory 12 g (Pc(s))","P","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004612","Confirmed","A","Pc(s)"
"TWC-CLFTA-W/I0006","TWC-CLFTA-W/I0006","[TWC-CLFTA-W] Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004614","Confirmed","A","Pc(s)"
"TWC-CLFTB-W/I0006","TWC-CLFTB-W/I0006","[TWC-CLFTB-W] Wardah Colorfit Velvet Powder Foundation 22N Light Ivory 11 g","P","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004616","Confirmed","A","Pc(s)"
"TWC-CLFTB-W/I0007","TWC-CLFTB-W/I0007","[TWC-CLFTB-W] Wardah Colorfit Velvet Powder Foundation 22N Light Ivory 11 g","P","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004618","Confirmed","A","Pc(s)"
"TWC-CLFTB-W/I0008","TWC-CLFTB-W/I0008","[TWC-CLFTB-W] Wardah Colorfit Velvet Powder Foundation 22N Light Ivory 11 g","P","2023-02-03","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004620","Confirmed","A","Pc(s)"
"TWC-CLFTD-W/I0008","TWC-CLFTD-W/I0008","[TWC-CLFTD-W] Wardah Colorfit Velvet Powder Foundation 32N Neutral Beige 11 g","P","2023-02-06","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004623","Confirmed","A","Pc(s)"
"TWC-CLFTG-W/I0003","TWC-CLFTG-W/I0003","[TWC-CLFTG-W] Wardah Colorfit Velvet Powder Foundation 42N Neutral Sand 11 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004625","Confirmed","A","Pc(s)"
"TWC-CLFTG-W/I0004","TWC-CLFTG-W/I0004","[TWC-CLFTG-W] Wardah Colorfit Velvet Powder Foundation 42N Neutral Sand 11 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004627","Confirmed","A","Pc(s)"
"TWC-CLFTF-W/I0005","TWC-CLFTF-W/I0005","[TWC-CLFTF-W] Wardah Colorfit Velvet Powder Foundation 43W Golden Sand 11 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004629","Confirmed","A","Pc(s)"
"TWC-CLFTH-W/I0002","TWC-CLFTH-W/I0002","[TWC-CLFTH-W] Wardah Colorfit Velvet Powder Foundation 52N Almond 11 g","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004631","Confirmed","A","Pc(s)"
"TC-R3LLF02-W/I0020","TC-R3LLF02-W/I0020","[TC-R3LLF02-W] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige 12 g","P","2023-02-04","2023-02-04","PTI: Jatake 1 - Kemas","MO/230004633","Confirmed","A","Pc(s)"
"TC-R3LLF02-W/I0021","TC-R3LLF02-W/I0021","[TC-R3LLF02-W] Wardah Lightening Powder Foundation Light Feel 02 Golden Beige 12 g","P","2023-02-04","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004635","Confirmed","A","Pc(s)"
"B-DMCP02-EM/I0009","B-DMCP02-EM/I0009","[B-DMCP02-EM] Emina Daily Matte Compact Powder 02 Natural 11 g","P","2023-02-01","2023-02-02","PTI: Jatake 1 - Kemas","MO/230004637","Confirmed","A","Pc(s)"
"DUSS-PMFC21R0-MO/I0005","DUSS-PMFC21R0-MO/I0005","[DUSS-PMFC21R0-MO] Dus Sticker Powerstay Matte Powder Foundation C21 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004640","Confirmed","A","Pc(s)"
"DUSS-PMFC31R0-MO/I0002","DUSS-PMFC31R0-MO/I0002","[DUSS-PMFC31R0-MO] Dus Sticker Powerstay Matte Powder Foundation C31 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004642","Confirmed","A","Pc(s)"
"DUSS-PMFN10R0-MO/I0005","DUSS-PMFN10R0-MO/I0005","[DUSS-PMFN10R0-MO] Dus Sticker Powerstay Matte Powder Foundation N10 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004644","Confirmed","A","Pc(s)"
"DUSS-PMFN10R0-MO/I0006","DUSS-PMFN10R0-MO/I0006","[DUSS-PMFN10R0-MO] Dus Sticker Powerstay Matte Powder Foundation N10 MO","P","2023-01-31","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004646","Confirmed","A","Pc(s)"
"DUSS-PMFN20R0-MO/I0004","DUSS-PMFN20R0-MO/I0004","[DUSS-PMFN20R0-MO] Dus Sticker Powerstay Matte Powder Foundation N20 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004647","Confirmed","A","Pc(s)"
"DUSS-PMFW30R0-MO/I0004","DUSS-PMFW30R0-MO/I0004","[DUSS-PMFW30R0-MO] Dus Sticker Powerstay Matte Powder Foundation W30 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004649","Confirmed","A","Pc(s)"
"DUSS-PMFW41R0-MO/I0006","DUSS-PMFW41R0-MO/I0006","[DUSS-PMFW41R0-MO] Dus Sticker Powerstay Matte Powder Foundation W41 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004651","Confirmed","A","Pc(s)"
"DUSS-PMFN40R0-MO/I0002","DUSS-PMFN40R0-MO/I0002","[DUSS-PMFN40R0-MO] Dus Sticker Powerstay Matte Powder Foundation N40 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004653","Confirmed","A","Pc(s)"
"DUSS-PMFN30R0-MO/I0010","DUSS-PMFN30R0-MO/I0010","[DUSS-PMFN30R0-MO] Dus Sticker Powerstay Matte Powder Foundation N30 MO","P","2023-01-30","2023-02-01","PTI: Jatake 6 - SFG Kemas","MO/230004655","Confirmed","A","Pc(s)"
"DUSS-PMFN30R0-MO/I0011","DUSS-PMFN30R0-MO/I0011","[DUSS-PMFN30R0-MO] Dus Sticker Powerstay Matte Powder Foundation N30 MO","P","2023-01-31","2023-02-02","PTI: Jatake 6 - SFG Kemas","MO/230004657","Confirmed","A","Pc(s)"
"DUSS-PMFW42R0-MO/I0002","DUSS-PMFW42R0-MO/I0002","[DUSS-PMFW42R0-MO] Dus Sticker Powerstay Matte Powder Foundation W42 MO","P","2023-01-31","2023-02-02","PTI: Jatake 6 - SFG Kemas","MO/230004659","Confirmed","A","Pc(s)"
"DUSS-RCVPF11CR0-W/I0003","DUSS-RCVPF11CR0-W/I0003","[DUSS-RCVPF11CR0-W] Dus Sticker Colorfit Velvet Powder Foundation 11C Refill Wardah (Barcode&Varian)","P","2023-02-01","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004661","Confirmed","A","Pc(s)"
"DUSS-RCVPF22NR0-W/I0005","DUSS-RCVPF22NR0-W/I0005","[DUSS-RCVPF22NR0-W] Dus Sticker Colorfit Velvet Powder Foundation 22N Refill Wardah (Barcode&Varian)","P","2023-02-02","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004663","Confirmed","A","Pc(s)"
"DUSS-RCVPF32NR0-W/I0004","DUSS-RCVPF32NR0-W/I0004","[DUSS-RCVPF32NR0-W] Dus Sticker Colorfit Velvet Powder Foundation 32N Refill Wardah (Barcode&Varian)","P","2023-01-30","2023-02-01","PTI: Jatake 6 - SFG Kemas","MO/230004664","Confirmed","A","Pc(s)"
"DUSS-RCVPF33WR0-W/I0005","DUSS-RCVPF33WR0-W/I0005","[DUSS-RCVPF33WR0-W] Dus Sticker Colorfit Velvet Powder Foundation 33W Refill Wardah (Barcode&Varian)","P","2023-02-02","2023-02-06","PTI: Jatake 6 - SFG Kemas","MO/230004666","Confirmed","A","Pc(s)"
"DUSS-RCVPF42NR0-W/I0003","DUSS-RCVPF42NR0-W/I0003","[DUSS-RCVPF42NR0-W] Dus Sticker Colorfit Velvet Powder Foundation 42N Refill Wardah (Barcode&Varian)","P","2023-02-03","2023-02-06","PTI: Jatake 6 - SFG Kemas","MO/230004668","Confirmed","A","Pc(s)"
"DUSS-RCVPF43WR0-W/I0003","DUSS-RCVPF43WR0-W/I0003","[DUSS-RCVPF43WR0-W] Dus Sticker Colorfit Velvet Powder Foundation 43W Refill Wardah (Barcode&Varian)","P","2023-02-03","2023-02-06","PTI: Jatake 6 - SFG Kemas","MO/230004669","Confirmed","A","Pc(s)"
"TC-PMW22-MO12G/I0004","TC-PMW22-MO12G/I0004","[TC-PMW22-MO12G] MAKE OVER Powerstay Matte Powder Foundation W22 Warm Ivory 12 g","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004670","Confirmed","A","Pc(s)"
"TC-PMW22-MO12G/I0005","TC-PMW22-MO12G/I0005","[TC-PMW22-MO12G] MAKE OVER Powerstay Matte Powder Foundation W22 Warm Ivory 12 g","P","2023-01-31","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004671","Confirmed","A","Pc(s)"
"TC-PMW22-MO12G/I0006","TC-PMW22-MO12G/I0006","[TC-PMW22-MO12G] MAKE OVER Powerstay Matte Powder Foundation W22 Warm Ivory 12 g","P","2023-02-01","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004672","Confirmed","A","Pc(s)"
"TC-PMW22-MO12G/I0007","TC-PMW22-MO12G/I0007","[TC-PMW22-MO12G] MAKE OVER Powerstay Matte Powder Foundation W22 Warm Ivory 12 g","P","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004673","Confirmed","A","Pc(s)"
"TC-PMW33-MO12G/I0004","TC-PMW33-MO12G/I0004","[TC-PMW33-MO12G] MAKE OVER Powerstay Matte Powder Foundation W33 Honey Beige 12 g","P","2023-01-30","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004674","Confirmed","A","Pc(s)"
"TC-PMW33-MO12G/I0005","TC-PMW33-MO12G/I0005","[TC-PMW33-MO12G] MAKE OVER Powerstay Matte Powder Foundation W33 Honey Beige 12 g","P","2023-01-31","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004675","Confirmed","A","Pc(s)"
"TC-PMW33-MO12G/I0006","TC-PMW33-MO12G/I0006","[TC-PMW33-MO12G] MAKE OVER Powerstay Matte Powder Foundation W33 Honey Beige 12 g","P","2023-02-01","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004676","Confirmed","A","Pc(s)"
"TC-PMW33-MO12G/I0007","TC-PMW33-MO12G/I0007","[TC-PMW33-MO12G] MAKE OVER Powerstay Matte Powder Foundation W33 Honey Beige 12 g","P","2023-02-02","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004677","Confirmed","A","Pc(s)"
"TC-PMW33-MO12G/I0008","TC-PMW33-MO12G/I0008","[TC-PMW33-MO12G] MAKE OVER Powerstay Matte Powder Foundation W33 Honey Beige 12 g","P","2023-02-03","2023-02-03","PTI: Jatake 1 - Kemas","MO/230004678","Confirmed","A","Pc(s)"
"DUSS-PMFW22R0-MO/I0004","DUSS-PMFW22R0-MO/I0004","[DUSS-PMFW22R0-MO] Dus Sticker Powerstay Matte Powder Foundation W22 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004679","Confirmed","A","Pc(s)"
"DUSS-PMFW22R0-MO/I0005","DUSS-PMFW22R0-MO/I0005","[DUSS-PMFW22R0-MO] Dus Sticker Powerstay Matte Powder Foundation W22 MO","P","2023-01-31","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004680","Confirmed","A","Pc(s)"
"DUSS-PMFW22R0-MO/I0006","DUSS-PMFW22R0-MO/I0006","[DUSS-PMFW22R0-MO] Dus Sticker Powerstay Matte Powder Foundation W22 MO","P","2023-02-01","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004681","Confirmed","A","Pc(s)"
"DUSS-PMFW22R0-MO/I0007","DUSS-PMFW22R0-MO/I0007","[DUSS-PMFW22R0-MO] Dus Sticker Powerstay Matte Powder Foundation W22 MO","P","2023-02-02","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004682","Confirmed","A","Pc(s)"
"DUSS-PMFW33R0-MO/I0004","DUSS-PMFW33R0-MO/I0004","[DUSS-PMFW33R0-MO] Dus Sticker Powerstay Matte Powder Foundation W33 MO","P","2023-01-30","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004683","Confirmed","A","Pc(s)"
"DUSS-PMFW33R0-MO/I0005","DUSS-PMFW33R0-MO/I0005","[DUSS-PMFW33R0-MO] Dus Sticker Powerstay Matte Powder Foundation W33 MO","P","2023-01-31","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004684","Confirmed","A","Pc(s)"
"DUSS-PMFW33R0-MO/I0006","DUSS-PMFW33R0-MO/I0006","[DUSS-PMFW33R0-MO] Dus Sticker Powerstay Matte Powder Foundation W33 MO","P","2023-02-01","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004685","Confirmed","A","Pc(s)"
"DUSS-PMFW33R0-MO/I0007","DUSS-PMFW33R0-MO/I0007","[DUSS-PMFW33R0-MO] Dus Sticker Powerstay Matte Powder Foundation W33 MO","P","2023-02-02","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004686","Confirmed","A","Pc(s)"
"DUSS-PMFW33R0-MO/I0008","DUSS-PMFW33R0-MO/I0008","[DUSS-PMFW33R0-MO] Dus Sticker Powerstay Matte Powder Foundation W33 MO","P","2023-02-03","2023-02-03","PTI: Jatake 6 - SFG Kemas","MO/230004687","Confirmed","A","Pc(s)"
"BO-CLPPCCC-EM3.5GR/I0003","BO-CLPPCCC-EM3.5GR/I0003","[BO-CLPPCCC-EM3.5GR] Emina Cheek Lit Pressed Blush Cotton Candy 3.5 gr (Pc(s))","P","2023-02-03","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004688","Confirmed","B","Pc(s)"
"BO-CLPPCCC-EM3.5GR/I0003","BO-CLPPCCC-RP-EM3,5G/I0003","[BO-CLPPCCC-RP-EM3,5G] Refill Press Cheek Lit Pressed Blush Pink Candy Cotton 3,5GR (Pc(s))","P","2023-02-03","2023-02-06","PTI: Jatake 1 - Press","MO/230004744","Confirmed","B","Pc(s)"
"BO-CLPPPML-EM3.5GR/I0004","BO-CLPPPML-EM3.5GR/I0004","[BO-CLPPPML-EM3.5GR] Emina Cheek Lit Pressed Blush Marshmallow Lady 3.5 gr (Pc(s))","P","2023-02-01","2023-02-01","PTI: Jatake 1 - Kemas","MO/230004689","Confirmed","B","Pc(s)"
"BO-CLPPPML-EM3.5GR/I0004","MO-BO-CLPPPML-BULK/I0004","[BO-CLPPPML-BULK] Cheek Lit Pressed Blush Marshmallow lady (PBM)","P","2023-01-28","2023-02-01","PTI: Jatake 1 - Olah","MO/230005026","Confirmed","B","kg"
"BO-CLPPPML-EM3.5GR/I0004","BO-CLPPPML-RP-EM3,5G/I0004","[BO-CLPPPML-RP-EM3,5G] Refill Press Cheek Lit Pressed Blush Marshmallow Lady 3,5GR (Pc(s))","P","2023-01-30","2023-02-01","PTI: Jatake 1 - Press","MO/230004745","Confirmed","B","Pc(s)"
"BO-SKPF01-MO6G/I0006","BO-SKPF01-MO6G/I0006","[BO-SKPF01-MO6G] MAKE OVER BO Single 01 Pink Fantasist 6 g (Pc(s))","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Kemas","MO/230004690","Confirmed","B","Pc(s)"
"BO-SKPF01-MO6G/I0006","BO-S01PF6GRRNFS-MO/I0006","[BO-S01PF6GRRNFS-MO] Blush on Single 01 Pink Fantasist 6gr Refill Not f Make Over (Pc(s))","P","2023-02-06","2023-02-07","PTI: Jatake 1 - Press","MO/230004746","Confirmed","B","Pc(s)"
"BO-E02-W/I0003","BO-E02-W/I0003","[BO-E02-W] Wardah Exclusive Blush On 02 Coral Peach 6.5 g","P","2023-02-01","2023-02-02","PTI: Jatake 1 - Kemas","MO/230004691","Confirmed","B","Pc(s)"
"BO-E02-W/I0003","MO-BO-E02-W-BULK/I0003","[BO-E02-W-BULK] Wardah Exclusive Blush On 02 Coral Peach","P","2023-01-28","2023-02-02","PTI: Jatake 1 - Olah","MO/230005027","Confirmed","B","kg"
"BO-E02-W/I0003","BO-E02-W-RP-W6,5GR/I0003","[BO-E02-W-RP-W6,5GR] Refill Press Blush on Exclusive 02 Coral Peach","P","2023-01-31","2023-02-02","PTI: Jatake 1 - Press","MO/230004747","Confirmed","B","Pc(s)"
"BO-SKPS03-MO6G/I0005","BO-SKPS03-MO6G/I0005","[BO-SKPS03-MO6G] MAKE OVER BO Single 03 Promiscious Peach 6g (Pc(s))","P","2023-02-01","2023-02-02","PTI: Jatake 1 - Kemas","MO/230004692","Confirmed","B","Pc(s)"
"BO-SKPS03-MO6G/I0005","MO-BO-SPS03-BULK/I0007","[BO-SPS03-BULK] Blush On 03 Promiscious Peach","P","2023-01-28","2023-02-02","PTI: Jatake 1 - Olah","MO/230005025","Confirmed","B","kg"
"BO-SKPS03-MO6G/I0005","BO-S03PP6GRRNFS-MO/I0005","[BO-S03PP6GRRNFS-MO] Blush on Single 03 Promiscious Peach 6gr Refill No Make Over (Pc(s))","P","2023-01-31","2023-02-02","PTI: Jatake 1 - Press","MO/230004748","Confirmed","B","Pc(s)"
"BO-SKPS03-MO6G/I0006","BO-SKPS03-MO6G/I0006","[BO-SKPS03-MO6G] MAKE OVER BO Single 03 Promiscious Peach 6g (Pc(s))","P","2023-02-01","2023-02-02","PTI: Jatake 1 - Kemas","MO/230004693","Confirmed","B","Pc(s)"
"BO-SKPS03-MO6G/I0006","BO-S03PP6GRRNFS-MO/I0006","[BO-S03PP6GRRNFS-MO] Blush on Single 03 Promiscious Peach 6gr Refill No Make Over (Pc(s))","P","2023-01-31","2023-02-02","PTI: Jatake 1 - Press","MO/230004749","Confirmed","B","Pc(s)"
"FA-RGH-MO13G/I0004","FA-RGH-MO13G/I0004","[FA-RGH-MO13G] MAKE OVER Riche Glow Face Highlighter 13 g","P","2023-02-01","2023-02-02","PTI: Jatake 1 - Kemas","MO/230004694","Confirmed","B","Pc(s)"
"FA-RGH-MO13G/I0004","MO-FA-RGH-BULK/I0004","[FA-RGH-BULK] Riche Glow Face Highlighter","P","2023-01-28","2023-02-02","PTI: Jatake 1 - Olah","MO/230005030","Confirmed","B","kg"
"FA-RGH-MO13G/I0004","FA-RGH-RP-MO13GR/I0004","[FA-RGH-RP-MO13GR] Refill Press Riche Glow Face Highlighter","P","2023-01-31","2023-02-02","PTI: Jatake 1 - Press","MO/230004750","Confirmed","B","Pc(s)"
"B-SPC-MO13GR/I0002","B-SPC-MO13GR/I0002","[B-SPC-MO13GR] MAKE OVER Shimmering Powder Chrystalist 13 gr","P","2023-02-01","2023-02-01","PTI: Jatake 1 - Kemas","MO/230004695","Confirmed","B","Pc(s)"
"B-SPC-MO13GR/I0002","MO-B-SPC-BULK/I0002","[B-SPC-BULK] Shimmering Powder Chrystalist","P","2023-01-28","2023-02-01","PTI: Jatake 1 - Olah","MO/230005031","Confirmed","B","kg"
"ES-SPG-MO2G/I0001","ES-SPG-MO2G/I0001","[ES-SPG-MO2G] MAKE OVER Sparkling Powder Gold 2 g (Pc(S))","P","2023-01-31","2023-02-01","PTI: Jatake 1 - Kemas","MO/230004696","Confirmed","B","Pc(s)"
"ES-SPS-MO2G/I0002","ES-SPS-MO2G/I0002","[ES-SPS-MO2G] MAKE OVER Sparkling Powder Silver 2 g (Pc(s))","P","2023-01-31","2023-02-01","PTI: Jatake 1 - Kemas","MO/230004697","Confirmed","B","Pc(s)"
"BO-W1A-W4GR/I0003","BO-W1A-W4GR/I0003","[BO-W1A-W4GR] Wardah Blush On A 4 gr","P","2023-02-03","2023-02-06","PTI: Jatake 1 - Kemas","MO/230004698","Confirmed","B","Pc(s)"
